Year,Month,Day,Hour,DNI
2024,7,12,18,30.63
2024,7,12,19,0.68
2024,7,12,20,0
2024,7,12,21,0
2024,7,12,22,0
2024,7,12,23,0
2024,7,13,0,0
2024,7,13,1,0
2024,7,13,2,0
2024,7,13,3,0
2024,7,13,4,0
2024,7,13,5,0
2024,7,13,6,0
2024,7,13,7,2.35
2024,7,13,8,285.72
2024,7,13,9,32.05
2024,7,13,10,172.82
2024,7,13,11,269.81
2024,7,13,12,446.68
2024,7,13,13,505.38
2024,7,13,14,445.24
2024,7,13,15,424.94
2024,7,13,16,404.78
2024,7,13,17,300.51
2024,7,13,18,123.28
2024,7,13,19,1.42
2024,7,13,20,0
2024,7,13,21,0
2024,7,13,22,0
2024,7,13,23,0
2024,7,14,0,0
2024,7,14,1,0
2024,7,14,2,0
2024,7,14,3,0
2024,7,14,4,0
2024,7,14,5,67.21
2024,7,14,6,239.03
2024,7,14,7,394.16
2024,7,14,8,528.12
2024,7,14,9,593.15
2024,7,14,10,648.68
2024,7,14,11,843.57
2024,7,14,12,881.9
2024,7,14,13,745.18
2024,7,14,14,688.98
2024,7,14,15,750.04
2024,7,14,16,559.28
2024,7,14,17,390.6
2024,7,14,18,207.66
2024,7,14,19,5.86
2024,7,14,20,0
2024,7,14,21,0
2024,7,14,22,0
2024,7,14,23,0
2024,7,15,0,0
2024,7,15,1,0
2024,7,15,2,0
2024,7,15,3,0
2024,7,15,4,0
2024,7,15,5,22.33
2024,7,15,6,85.45
2024,7,15,7,136.84
2024,7,15,8,195.78
2024,7,15,9,183.11
2024,7,15,10,153.11
2024,7,15,11,79.63
2024,7,15,12,111.51
2024,7,15,13,112.91
2024,7,15,14,291.88
2024,7,15,15,367.72
2024,7,15,16,319.49
2024,7,15,17,309.54
2024,7,15,18,211.04
2024,7,15,19,9.99
2024,7,15,20,0
2024,7,15,21,0
2024,7,15,22,0
2024,7,15,23,0
2024,7,16,0,0
2024,7,16,1,0
2024,7,16,2,0
2024,7,16,3,0
2024,7,16,4,0
2024,7,16,5,89.34
2024,7,16,6,328.02
2024,7,16,7,467.46
2024,7,16,8,601.13
2024,7,16,9,688.06
2024,7,16,10,721.87
2024,7,16,11,490.53
2024,7,16,12,894.97
2024,7,16,13,866.2
2024,7,16,14,855.11
2024,7,16,15,814.38
2024,7,16,16,681.96
2024,7,16,17,468.48
2024,7,16,18,227.89
2024,7,16,19,6.93
2024,7,16,20,0
2024,7,16,21,0
2024,7,16,22,0
2024,7,16,23,0
2024,7,17,0,0
2024,7,17,1,0
2024,7,17,2,0
2024,7,17,3,0
2024,7,17,4,0
2024,7,17,5,27.5
2024,7,17,6,93.34
2024,7,17,7,134.43
2024,7,17,8,355.95
2024,7,17,9,386.74
2024,7,17,10,470.56
2024,7,17,11,585.36
2024,7,17,12,616.4
2024,7,17,13,727.36
2024,7,17,14,678.98
2024,7,17,15,607.66
2024,7,17,16,540.69
2024,7,17,17,408.34
2024,7,17,18,199.44
2024,7,17,19,3.8
2024,7,17,20,0
2024,7,17,21,0
2024,7,17,22,0
2024,7,17,23,0
2024,7,18,0,0
2024,7,18,1,0
2024,7,18,2,0
2024,7,18,3,0
2024,7,18,4,0
2024,7,18,5,44.34
2024,7,18,6,215.07
2024,7,18,7,288.9
2024,7,18,8,371.22
2024,7,18,9,310.7
2024,7,18,10,398.12
2024,7,18,11,495.09
2024,7,18,12,556.24
2024,7,18,13,767.89
2024,7,18,14,592.07
2024,7,18,15,577.61
2024,7,18,16,521.04
2024,7,18,17,347.71
2024,7,18,18,119.5
2024,7,18,19,1
2024,7,18,20,0
2024,7,18,21,0
2024,7,18,22,0
2024,7,18,23,0
2024,7,19,0,0
2024,7,19,1,0
2024,7,19,2,0
2024,7,19,3,0
2024,7,19,4,0
2024,7,19,5,0
2024,7,19,6,0
2024,7,19,7,0
2024,7,19,8,0
2024,7,19,9,0
2024,7,19,10,0
2024,7,19,11,26.44
2024,7,19,12,3.16
2024,7,19,13,20.57
2024,7,19,14,26.07
2024,7,19,15,13.09
2024,7,19,16,142.6
2024,7,19,17,86.25
2024,7,19,18,27.04
2024,7,19,19,0
2024,7,19,20,0
2024,7,19,21,0
2024,7,19,22,0
2024,7,19,23,0
2024,7,20,0,0
2024,7,20,1,0
2024,7,20,2,0
2024,7,20,3,0
2024,7,20,4,0
2024,7,20,5,49.74
2024,7,20,6,263.2
2024,7,20,7,422.68
2024,7,20,8,543.57
2024,7,20,9,622.22
2024,7,20,10,633.91
2024,7,20,11,788.39
2024,7,20,12,862.38
2024,7,20,13,851.71
2024,7,20,14,785.31
2024,7,20,15,753.34
2024,7,20,16,620.77
2024,7,20,17,451.28
2024,7,20,18,192.51
2024,7,20,19,2.82
2024,7,20,20,0
2024,7,20,21,0
2024,7,20,22,0
2024,7,20,23,0
2024,7,21,0,0
2024,7,21,1,0
2024,7,21,2,0
2024,7,21,3,0
2024,7,21,4,0
2024,7,21,5,57.4
2024,7,21,6,251.42
2024,7,21,7,390.47
2024,7,21,8,526.89
2024,7,21,9,584.23
2024,7,21,10,735.09
2024,7,21,11,873.15
2024,7,21,12,830.3
2024,7,21,13,789.16
2024,7,21,14,722.85
2024,7,21,15,601.36
2024,7,21,16,567.32
2024,7,21,17,402.44
2024,7,21,18,171.23
2024,7,21,19,2.38
2024,7,21,20,0
2024,7,21,21,0
2024,7,21,22,0
2024,7,21,23,0
2024,7,22,0,0
2024,7,22,1,0
2024,7,22,2,0
2024,7,22,3,0
2024,7,22,4,0
2024,7,22,5,18.76
2024,7,22,6,139.04
2024,7,22,7,201.14
2024,7,22,8,244.34
2024,7,22,9,112.87
2024,7,22,10,128.85
2024,7,22,11,74.81
2024,7,22,12,92.22
2024,7,22,13,301.61
2024,7,22,14,94.52
2024,7,22,15,65.2
2024,7,22,16,51.15
2024,7,22,17,24.64
2024,7,22,18,10.16
2024,7,22,19,0
2024,7,22,20,0
2024,7,22,21,0
2024,7,22,22,0
2024,7,22,23,0
2024,7,23,0,0
2024,7,23,1,0
2024,7,23,2,0
2024,7,23,3,0
2024,7,23,4,0
2024,7,23,5,85.47
2024,7,23,6,363.79
2024,7,23,7,596.06
2024,7,23,8,760.77
2024,7,23,9,822.04
2024,7,23,10,858
2024,7,23,11,819.34
2024,7,23,12,812.49
2024,7,23,13,797.92
2024,7,23,14,732.13
2024,7,23,15,701.87
2024,7,23,16,637.76
2024,7,23,17,478.78
2024,7,23,18,205.57
2024,7,23,19,5.06
2024,7,23,20,0
2024,7,23,21,0
2024,7,23,22,0
2024,7,23,23,0
2024,7,24,0,0
2024,7,24,1,0
2024,7,24,2,0
2024,7,24,3,0
2024,7,24,4,0
2024,7,24,5,117.77
2024,7,24,6,421.6
2024,7,24,7,518.02
2024,7,24,8,676.51
2024,7,24,9,755.64
2024,7,24,10,712.95
2024,7,24,11,713.64
2024,7,24,12,895.12
2024,7,24,13,780.74
2024,7,24,14,796.51
2024,7,24,15,779.13
2024,7,24,16,658.55
2024,7,24,17,440.25
2024,7,24,18,201.33
2024,7,24,19,0
2024,7,24,20,0
2024,7,24,21,0
2024,7,24,22,0
2024,7,24,23,0
2024,7,25,0,0
2024,7,25,1,0
2024,7,25,2,0
2024,7,25,3,0
2024,7,25,4,0
2024,7,25,5,15.57
2024,7,25,6,105.16
2024,7,25,7,234.73
2024,7,25,8,422.2
2024,7,25,9,365.77
2024,7,25,10,332.8
2024,7,25,11,614.87
2024,7,25,12,477.83
2024,7,25,13,260.4
2024,7,25,14,168.57
2024,7,25,15,38.91
2024,7,25,16,197.76
2024,7,25,17,54.12
2024,7,25,18,54.7
2024,7,25,19,0
2024,7,25,20,0
2024,7,25,21,0
2024,7,25,22,0
2024,7,25,23,0
2024,7,26,0,0
2024,7,26,1,0
2024,7,26,2,0
2024,7,26,3,0
2024,7,26,4,0
2024,7,26,5,2.72
2024,7,26,6,16.79
2024,7,26,7,17.78
2024,7,26,8,47.97
2024,7,26,9,305.08
2024,7,26,10,164.16
2024,7,26,11,392.64
2024,7,26,12,537.87
2024,7,26,13,588.94
2024,7,26,14,535.63
2024,7,26,15,479.12
2024,7,26,16,389.05
2024,7,26,17,232.43
2024,7,26,18,56.34
2024,7,26,19,0
2024,7,26,20,0
2024,7,26,21,0
2024,7,26,22,0
2024,7,26,23,0
2024,7,27,0,0
2024,7,27,1,0
2024,7,27,2,0
2024,7,27,3,0
2024,7,27,4,0
2024,7,27,5,8.36
2024,7,27,6,22.48
2024,7,27,7,42.48
2024,7,27,8,118.94
2024,7,27,9,352.18
2024,7,27,10,579.97
2024,7,27,11,574.52
2024,7,27,12,629.91
2024,7,27,13,632.09
2024,7,27,14,516.12
2024,7,27,15,371.39
2024,7,27,16,300.55
2024,7,27,17,212.33
2024,7,27,18,62.93
2024,7,27,19,0
2024,7,27,20,0
2024,7,27,21,0
2024,7,27,22,0
2024,7,27,23,0
2024,7,28,0,0
2024,7,28,1,0
2024,7,28,2,0
2024,7,28,3,0
2024,7,28,4,0
2024,7,28,5,34.98
2024,7,28,6,284.96
2024,7,28,7,469.44
2024,7,28,8,624.06
2024,7,28,9,694.52
2024,7,28,10,733.27
2024,7,28,11,834.04
2024,7,28,12,765.15
2024,7,28,13,767.39
2024,7,28,14,616.53
2024,7,28,15,597.06
2024,7,28,16,588.02
2024,7,28,17,439.64
2024,7,28,18,180.77
2024,7,28,19,0
2024,7,28,20,0
2024,7,28,21,0
2024,7,28,22,0
2024,7,28,23,0
2024,7,29,0,0
2024,7,29,1,0
2024,7,29,2,0
2024,7,29,3,0
2024,7,29,4,0
2024,7,29,5,55.28
2024,7,29,6,300.38
2024,7,29,7,487.82
2024,7,29,8,632.05
2024,7,29,9,654.75
2024,7,29,10,683.1
2024,7,29,11,630.29
2024,7,29,12,637.94
2024,7,29,13,553.8
2024,7,29,14,592.35
2024,7,29,15,506.35
2024,7,29,16,458.62
2024,7,29,17,340.43
2024,7,29,18,132.35
2024,7,29,19,0
2024,7,29,20,0
2024,7,29,21,0
2024,7,29,22,0
2024,7,29,23,0
2024,7,30,0,0
2024,7,30,1,0
2024,7,30,2,0
2024,7,30,3,0
2024,7,30,4,0
2024,7,30,5,57.67
2024,7,30,6,307.27
2024,7,30,7,455.83
2024,7,30,8,561.15
2024,7,30,9,524.81
2024,7,30,10,609.83
2024,7,30,11,786.67
2024,7,30,12,851.5
2024,7,30,13,800.69
2024,7,30,14,752.51
2024,7,30,15,667.71
2024,7,30,16,591.14
2024,7,30,17,431.54
2024,7,30,18,166.63
2024,7,30,19,0
2024,7,30,20,0
2024,7,30,21,0
2024,7,30,22,0
2024,7,30,23,0
2024,7,31,0,0
2024,7,31,1,0
2024,7,31,2,0
2024,7,31,3,0
2024,7,31,4,0
2024,7,31,5,25.73
2024,7,31,6,87.87
2024,7,31,7,137.96
2024,7,31,8,226.83
2024,7,31,9,534.61
2024,7,31,10,464.7
2024,7,31,11,394.74
2024,7,31,12,517.93
2024,7,31,13,271.34
2024,7,31,14,50.23
2024,7,31,15,6.04
2024,7,31,16,0.83
2024,7,31,17,3.29
2024,7,31,18,1.86
2024,7,31,19,0
2024,7,31,20,0
2024,7,31,21,0
2024,7,31,22,0
2024,7,31,23,0
2024,8,1,0,0
2024,8,1,1,0
2024,8,1,2,0
2024,8,1,3,0
2024,8,1,4,0
2024,8,1,5,0
2024,8,1,6,8.73
2024,8,1,7,28.3
2024,8,1,8,74.51
2024,8,1,9,168.14
2024,8,1,10,244.76
2024,8,1,11,485.84
2024,8,1,12,489.25
2024,8,1,13,746.26
2024,8,1,14,628.05
2024,8,1,15,540.04
2024,8,1,16,439.31
2024,8,1,17,280.31
2024,8,1,18,95.07
2024,8,1,19,0
2024,8,1,20,0
2024,8,1,21,0
2024,8,1,22,0
2024,8,1,23,0
2024,8,2,0,0
2024,8,2,1,0
2024,8,2,2,0
2024,8,2,3,0
2024,8,2,4,0
2024,8,2,5,67.19
2024,8,2,6,382.42
2024,8,2,7,574.16
2024,8,2,8,719.11
2024,8,2,9,793.07
2024,8,2,10,869.58
2024,8,2,11,919.97
2024,8,2,12,889.33
2024,8,2,13,861.18
2024,8,2,14,812.06
2024,8,2,15,829.55
2024,8,2,16,709.36
2024,8,2,17,540.07
2024,8,2,18,239.12
2024,8,2,19,0
2024,8,2,20,0
2024,8,2,21,0
2024,8,2,22,0
2024,8,2,23,0
2024,8,3,0,0
2024,8,3,1,0
2024,8,3,2,0
2024,8,3,3,0
2024,8,3,4,0
2024,8,3,5,18.46
2024,8,3,6,120.2
2024,8,3,7,256.66
2024,8,3,8,440.64
2024,8,3,9,571.52
2024,8,3,10,636.47
2024,8,3,11,593.51
2024,8,3,12,687.91
2024,8,3,13,697.71
2024,8,3,14,596.75
2024,8,3,15,538.65
2024,8,3,16,498.56
2024,8,3,17,322.28
2024,8,3,18,93.31
2024,8,3,19,0
2024,8,3,20,0
2024,8,3,21,0
2024,8,3,22,0
2024,8,3,23,0
2024,8,4,0,0
2024,8,4,1,0
2024,8,4,2,0
2024,8,4,3,0
2024,8,4,4,0
2024,8,4,5,17.87
2024,8,4,6,167.05
2024,8,4,7,344.25
2024,8,4,8,479.83
2024,8,4,9,526.52
2024,8,4,10,625.86
2024,8,4,11,810.08
2024,8,4,12,875.91
2024,8,4,13,801.64
2024,8,4,14,707.86
2024,8,4,15,498.59
2024,8,4,16,371.68
2024,8,4,17,217.21
2024,8,4,18,45.86
2024,8,4,19,0
2024,8,4,20,0
2024,8,4,21,0
2024,8,4,22,0
2024,8,4,23,0
2024,8,5,0,0
2024,8,5,1,0
2024,8,5,2,0
2024,8,5,3,0
2024,8,5,4,0
2024,8,5,5,0
2024,8,5,6,2.3
2024,8,5,7,4.72
2024,8,5,8,9.24
2024,8,5,9,17.71
2024,8,5,10,31.73
2024,8,5,11,175.79
2024,8,5,12,231.49
2024,8,5,13,193.58
2024,8,5,14,199
2024,8,5,15,293.96
2024,8,5,16,278.31
2024,8,5,17,208.05
2024,8,5,18,99.48
2024,8,5,19,0
2024,8,5,20,0
2024,8,5,21,0
2024,8,5,22,0
2024,8,5,23,0
2024,8,6,0,0
2024,8,6,1,0
2024,8,6,2,0
2024,8,6,3,0
2024,8,6,4,0
2024,8,6,5,37.97
2024,8,6,6,301.4
2024,8,6,7,469.39
2024,8,6,8,610.09
2024,8,6,9,676.63
2024,8,6,10,452.65
2024,8,6,11,410.67
2024,8,6,12,475.4
2024,8,6,13,645.76
2024,8,6,14,273.75
2024,8,6,15,267.92
2024,8,6,16,211.86
2024,8,6,17,129
2024,8,6,18,28.19
2024,8,6,19,0
2024,8,6,20,0
2024,8,6,21,0
2024,8,6,22,0
2024,8,6,23,0
2024,8,7,0,0
2024,8,7,1,0
2024,8,7,2,0
2024,8,7,3,0
2024,8,7,4,0
2024,8,7,5,2.54
2024,8,7,6,18.74
2024,8,7,7,38.48
2024,8,7,8,72.91
2024,8,7,9,125.38
2024,8,7,10,38.13
2024,8,7,11,2.49
2024,8,7,12,73.01
2024,8,7,13,9.18
2024,8,7,14,85.29
2024,8,7,15,30.57
2024,8,7,16,27.08
2024,8,7,17,0
2024,8,7,18,0
2024,8,7,19,0
2024,8,7,20,0
2024,8,7,21,0
2024,8,7,22,0
2024,8,7,23,0
2024,8,8,0,0
2024,8,8,1,0
2024,8,8,2,0
2024,8,8,3,0
2024,8,8,4,0
2024,8,8,5,0.74
2024,8,8,6,22.39
2024,8,8,7,71.03
2024,8,8,8,140.23
2024,8,8,9,163.92
2024,8,8,10,168.59
2024,8,8,11,390.72
2024,8,8,12,364.9
2024,8,8,13,497.36
2024,8,8,14,319.46
2024,8,8,15,483.65
2024,8,8,16,380.98
2024,8,8,17,261.55
2024,8,8,18,62.78
2024,8,8,19,0
2024,8,8,20,0
2024,8,8,21,0
2024,8,8,22,0
2024,8,8,23,0
2024,8,9,0,0
2024,8,9,1,0
2024,8,9,2,0
2024,8,9,3,0
2024,8,9,4,0
2024,8,9,5,20.92
2024,8,9,6,257.31
2024,8,9,7,476.61
2024,8,9,8,611.98
2024,8,9,9,690.62
2024,8,9,10,746.1
2024,8,9,11,902.45
2024,8,9,12,929.68
2024,8,9,13,892.12
2024,8,9,14,850.67
2024,8,9,15,768.14
2024,8,9,16,718.9
2024,8,9,17,514.63
2024,8,9,18,171.04
2024,8,9,19,0
2024,8,9,20,0
2024,8,9,21,0
2024,8,9,22,0
2024,8,9,23,0
2024,8,10,0,0
2024,8,10,1,0
2024,8,10,2,0
2024,8,10,3,0
2024,8,10,4,0
2024,8,10,5,63.2
2024,8,10,6,408.54
2024,8,10,7,609.64
2024,8,10,8,741.02
2024,8,10,9,807.79
2024,8,10,10,860.96
2024,8,10,11,919.87
2024,8,10,12,927.4
2024,8,10,13,859.95
2024,8,10,14,773.32
2024,8,10,15,722.94
2024,8,10,16,596.13
2024,8,10,17,442.94
2024,8,10,18,119.27
2024,8,10,19,0
2024,8,10,20,0
2024,8,10,21,0
2024,8,10,22,0
2024,8,10,23,0
2024,8,11,0,0
2024,8,11,1,0
2024,8,11,2,0
2024,8,11,3,0
2024,8,11,4,0
2024,8,11,5,34.86
2024,8,11,6,344.61
2024,8,11,7,545.3
2024,8,11,8,683.41
2024,8,11,9,672.78
2024,8,11,10,730.39
2024,8,11,11,683.64
2024,8,11,12,604.94
2024,8,11,13,503.01
2024,8,11,14,273.94
2024,8,11,15,215.7
2024,8,11,16,101.38
2024,8,11,17,47.89
2024,8,11,18,9.22
2024,8,11,19,0
2024,8,11,20,0
2024,8,11,21,0
2024,8,11,22,0
2024,8,11,23,0
2024,8,12,0,0
2024,8,12,1,0
2024,8,12,2,0
2024,8,12,3,0
2024,8,12,4,0
2024,8,12,5,3.97
2024,8,12,6,31.94
2024,8,12,7,60
2024,8,12,8,198.38
2024,8,12,9,112.46
2024,8,12,10,198.01
2024,8,12,11,118.06
2024,8,12,12,99.48
2024,8,12,13,293.45
2024,8,12,14,111.07
2024,8,12,15,154.27
2024,8,12,16,138.72
2024,8,12,17,75.42
2024,8,12,18,8.82
2024,8,12,19,0
2024,8,12,20,0
2024,8,12,21,0
2024,8,12,22,0
2024,8,12,23,0
2024,8,13,0,0
2024,8,13,1,0
2024,8,13,2,0
2024,8,13,3,0
2024,8,13,4,0
2024,8,13,5,2.6
2024,8,13,6,104.04
2024,8,13,7,250.17
2024,8,13,8,425.09
2024,8,13,9,439.1
2024,8,13,10,403.91
2024,8,13,11,783.35
2024,8,13,12,751.12
2024,8,13,13,796.58
2024,8,13,14,327.96
2024,8,13,15,25
2024,8,13,16,8.03
2024,8,13,17,7.64
2024,8,13,18,0
2024,8,13,19,0
2024,8,13,20,0
2024,8,13,21,0
2024,8,13,22,0
2024,8,13,23,0
2024,8,14,0,0
2024,8,14,1,0
2024,8,14,2,0
2024,8,14,3,0
2024,8,14,4,0
2024,8,14,5,2.63
2024,8,14,6,128.02
2024,8,14,7,308.76
2024,8,14,8,464.94
2024,8,14,9,585.43
2024,8,14,10,636.19
2024,8,14,11,789.78
2024,8,14,12,807.94
2024,8,14,13,811.05
2024,8,14,14,637.53
2024,8,14,15,674.88
2024,8,14,16,564.6
2024,8,14,17,398.45
2024,8,14,18,93.27
2024,8,14,19,0
2024,8,14,20,0
2024,8,14,21,0
2024,8,14,22,0
2024,8,14,23,0
2024,8,15,0,0
2024,8,15,1,0
2024,8,15,2,0
2024,8,15,3,0
2024,8,15,4,0
2024,8,15,5,6.69
2024,8,15,6,103.71
2024,8,15,7,227.82
2024,8,15,8,312.66
2024,8,15,9,369.32
2024,8,15,10,402.27
2024,8,15,11,606.68
2024,8,15,12,740.05
2024,8,15,13,814.07
2024,8,15,14,788.49
2024,8,15,15,671.33
2024,8,15,16,551.18
2024,8,15,17,364.28
2024,8,15,18,54.38
2024,8,15,19,0
2024,8,15,20,0
2024,8,15,21,0
2024,8,15,22,0
2024,8,15,23,0
2024,8,16,0,0
2024,8,16,1,0
2024,8,16,2,0
2024,8,16,3,0
2024,8,16,4,0
2024,8,16,5,9.42
2024,8,16,6,153.34
2024,8,16,7,240.57
2024,8,16,8,527.14
2024,8,16,9,508.61
2024,8,16,10,626.4
2024,8,16,11,679.2
2024,8,16,12,740.08
2024,8,16,13,719.37
2024,8,16,14,704.16
2024,8,16,15,673.6
2024,8,16,16,548.83
2024,8,16,17,344.32
2024,8,16,18,43.46
2024,8,16,19,0
2024,8,16,20,0
2024,8,16,21,0
2024,8,16,22,0
2024,8,16,23,0
2024,8,17,0,0
2024,8,17,1,0
2024,8,17,2,0
2024,8,17,3,0
2024,8,17,4,0
2024,8,17,5,13.59
2024,8,17,6,282.12
2024,8,17,7,528.71
2024,8,17,8,677.37
2024,8,17,9,751.49
2024,8,17,10,800.85
2024,8,17,11,881.21
2024,8,17,12,887.27
2024,8,17,13,872.23
2024,8,17,14,807.53
2024,8,17,15,725.32
2024,8,17,16,605.23
2024,8,17,17,411.56
2024,8,17,18,64
2024,8,17,19,0
2024,8,17,20,0
2024,8,17,21,0
2024,8,17,22,0
2024,8,17,23,0
2024,8,18,0,0
2024,8,18,1,0
2024,8,18,2,0
2024,8,18,3,0
2024,8,18,4,0
2024,8,18,5,29.23
2024,8,18,6,368.96
2024,8,18,7,579.04
2024,8,18,8,695.36
2024,8,18,9,758.61
2024,8,18,10,812.66
2024,8,18,11,841.56
2024,8,18,12,854.86
2024,8,18,13,832.45
2024,8,18,14,753.3
2024,8,18,15,628.84
2024,8,18,16,472.31
2024,8,18,17,257.58
2024,8,18,18,17.25
2024,8,18,19,0
2024,8,18,20,0
2024,8,18,21,0
2024,8,18,22,0
2024,8,18,23,0
2024,8,19,0,0
2024,8,19,1,0
2024,8,19,2,0
2024,8,19,3,0
2024,8,19,4,0
2024,8,19,5,0.89
2024,8,19,6,75.64
2024,8,19,7,169.41
2024,8,19,8,237.06
2024,8,19,9,323.14
2024,8,19,10,436.68
2024,8,19,11,283.19
2024,8,19,12,192.18
2024,8,19,13,291.35
2024,8,19,14,63.36
2024,8,19,15,184.67
2024,8,19,16,104.32
2024,8,19,17,54.31
2024,8,19,18,1.56
2024,8,19,19,0
2024,8,19,20,0
2024,8,19,21,0
2024,8,19,22,0
2024,8,19,23,0
2024,8,20,0,0
2024,8,20,1,0
2024,8,20,2,0
2024,8,20,3,0
2024,8,20,4,0
2024,8,20,5,0
2024,8,20,6,3.6
2024,8,20,7,18.98
2024,8,20,8,45.77
2024,8,20,9,23.79
2024,8,20,10,19.21
2024,8,20,11,335
2024,8,20,12,438.56
2024,8,20,13,129.36
2024,8,20,14,87.39
2024,8,20,15,88.93
2024,8,20,16,66.3
2024,8,20,17,24.02
2024,8,20,18,1.73
2024,8,20,19,0
2024,8,20,20,0
2024,8,20,21,0
2024,8,20,22,0
2024,8,20,23,0
2024,8,21,0,0
2024,8,21,1,0
2024,8,21,2,0
2024,8,21,3,0
2024,8,21,4,0
2024,8,21,5,0
2024,8,21,6,3.22
2024,8,21,7,14.47
2024,8,21,8,44.83
2024,8,21,9,221.35
2024,8,21,10,287.65
2024,8,21,11,504.53
2024,8,21,12,526.25
2024,8,21,13,411.9
2024,8,21,14,331.94
2024,8,21,15,304.3
2024,8,21,16,300.68
2024,8,21,17,134.78
2024,8,21,18,4.58
2024,8,21,19,0
2024,8,21,20,0
2024,8,21,21,0
2024,8,21,22,0
2024,8,21,23,0
2024,8,22,0,0
2024,8,22,1,0
2024,8,22,2,0
2024,8,22,3,0
2024,8,22,4,0
2024,8,22,5,0
2024,8,22,6,33.68
2024,8,22,7,123.74
2024,8,22,8,219.99
2024,8,22,9,238.93
2024,8,22,10,303.91
2024,8,22,11,601.03
2024,8,22,12,596.14
2024,8,22,13,522.98
2024,8,22,14,375.36
2024,8,22,15,246.26
2024,8,22,16,156.43
2024,8,22,17,97.62
2024,8,22,18,3.91
2024,8,22,19,0
2024,8,22,20,0
2024,8,22,21,0
2024,8,22,22,0
2024,8,22,23,0
2024,8,23,0,0
2024,8,23,1,0
2024,8,23,2,0
2024,8,23,3,0
2024,8,23,4,0
2024,8,23,5,0
2024,8,23,6,14.7
2024,8,23,7,30.56
2024,8,23,8,76.41
2024,8,23,9,72.51
2024,8,23,10,61.1
2024,8,23,11,65.79
2024,8,23,12,289.66
2024,8,23,13,209.69
2024,8,23,14,19.46
2024,8,23,15,20.72
2024,8,23,16,12.6
2024,8,23,17,7.39
2024,8,23,18,2.13
2024,8,23,19,0
2024,8,23,20,0
2024,8,23,21,0
2024,8,23,22,0
2024,8,23,23,0
2024,8,24,0,0
2024,8,24,1,0
2024,8,24,2,0
2024,8,24,3,0
2024,8,24,4,0
2024,8,24,5,3.74
2024,8,24,6,32.02
2024,8,24,7,67.18
2024,8,24,8,107.53
2024,8,24,9,140.87
2024,8,24,10,245.38
2024,8,24,11,523.39
2024,8,24,12,583.53
2024,8,24,13,617.62
2024,8,24,14,567.22
2024,8,24,15,534.15
2024,8,24,16,386.29
2024,8,24,17,189.88
2024,8,24,18,8.39
2024,8,24,19,0
2024,8,24,20,0
2024,8,24,21,0
2024,8,24,22,0
2024,8,24,23,0
2024,8,25,0,0
2024,8,25,1,0
2024,8,25,2,0
2024,8,25,3,0
2024,8,25,4,0
2024,8,25,5,2.3
2024,8,25,6,164.15
2024,8,25,7,347.05
2024,8,25,8,467.65
2024,8,25,9,526.17
2024,8,25,10,598.99
2024,8,25,11,610.68
2024,8,25,12,658.21
2024,8,25,13,563.11
2024,8,25,14,399.5
2024,8,25,15,215.67
2024,8,25,16,89.88
2024,8,25,17,37.31
2024,8,25,18,0
2024,8,25,19,0
2024,8,25,20,0
2024,8,25,21,0
2024,8,25,22,0
2024,8,25,23,0
2024,8,26,0,0
2024,8,26,1,0
2024,8,26,2,0
2024,8,26,3,0
2024,8,26,4,0
2024,8,26,5,0
2024,8,26,6,43.03
2024,8,26,7,98.89
2024,8,26,8,188.72
2024,8,26,9,270.58
2024,8,26,10,156.41
2024,8,26,11,315.42
2024,8,26,12,338.6
2024,8,26,13,425.02
2024,8,26,14,348.72
2024,8,26,15,247.97
2024,8,26,16,19.41
2024,8,26,17,12.49
2024,8,26,18,2.75
2024,8,26,19,0
2024,8,26,20,0
2024,8,26,21,0
2024,8,26,22,0
2024,8,26,23,0
2024,8,27,0,0
2024,8,27,1,0
2024,8,27,2,0
2024,8,27,3,0
2024,8,27,4,0
2024,8,27,5,2.94
2024,8,27,6,173.55
2024,8,27,7,371.16
2024,8,27,8,576.39
2024,8,27,9,673.38
2024,8,27,10,711.41
2024,8,27,11,772.17
2024,8,27,12,727.57
2024,8,27,13,712.69
2024,8,27,14,679.56
2024,8,27,15,617.55
2024,8,27,16,450.46
2024,8,27,17,203.55
2024,8,27,18,8.25
2024,8,27,19,0
2024,8,27,20,0
2024,8,27,21,0
2024,8,27,22,0
2024,8,27,23,0
2024,8,28,0,0
2024,8,28,1,0
2024,8,28,2,0
2024,8,28,3,0
2024,8,28,4,0
2024,8,28,5,2.26
2024,8,28,6,111.75
2024,8,28,7,223.62
2024,8,28,8,325.44
2024,8,28,9,590.08
2024,8,28,10,717.07
2024,8,28,11,803.17
2024,8,28,12,802.87
2024,8,28,13,755.93
2024,8,28,14,608.15
2024,8,28,15,542.78
2024,8,28,16,391.42
2024,8,28,17,171.52
2024,8,28,18,6.65
2024,8,28,19,0
2024,8,28,20,0
2024,8,28,21,0
2024,8,28,22,0
2024,8,28,23,0
2024,8,29,0,0
2024,8,29,1,0
2024,8,29,2,0
2024,8,29,3,0
2024,8,29,4,0
2024,8,29,5,0.56
2024,8,29,6,71.76
2024,8,29,7,189.83
2024,8,29,8,279.05
2024,8,29,9,418.36
2024,8,29,10,449.07
2024,8,29,11,616.52
2024,8,29,12,697.34
2024,8,29,13,781.9
2024,8,29,14,711.45
2024,8,29,15,610.63
2024,8,29,16,455.11
2024,8,29,17,237.39
